refebibl-id,type-code,type-name,title,author,journal-name,pubi-year,volume,isseue,serno,page,pubilisher,doi,arti-id,degree,university,department,artiId,url,citation-day,site-name,registration-day,conference-name,modern_liter,unified_title
REF050800688,3,단행본,한국근대여성소설 연구,서정자,,1999,,,,176-178,국학자료원,,,,,,ART002463326,,,,,,기존,한국근대여성소설 연구
REF050800689,3,단행본,여성과 문학의 탄생,심진경,,2015,,,,44-45,자음과모음,,,,,,ART002463326,,,,,,기존,여성과 문학의 탄생
REF050800690,3,단행본,해방전후사의 재인식,최경희,,2006,,,,394-395,책세상,,,,,,ART002463326,,,,,,기존,해방전후사의 재인식
REF050800691,3,단행본,내셔널리즘과 젠더,우에노 치즈코,,1999,,,,20-21,박종철 출판사,,,,,,ART002463326,,,,,,기존,내셔널리즘과 젠더
REF050800692,3,단행본,감각의 분할,자크 랑시에르,,2008,,,,14-15,도서출판 b,,,,,,ART002463326,,,,,,기존,감각의 분할
REF050800693,1,학술지(정기간행물),스캔들과 반공 -‘여류’ 명사 모윤숙의 친일과 반공의 이중주-,공임순,한국근대문학연구,2008,1,17,,165-192,한국근대문학회,http://dx.doi.org/10.19050/korlit.2008.1.17.006,ART001234992,,,,ART002463326,,,,,,기존,스캔들과 반공 -‘여류’ 명사 모윤숙의 친일과 반공의 이중주-
REF050800694,1,학술지(정기간행물),"가난과 국가, 군국모의 연기하는 신체정치 - ‘나가라’의 전시모성과 일상의 신체 변용",공임순,동악어문학,2013,,61,,71-113,동악어문학회,,ART001796814,,,,ART002463326,,,,,,기존,"가난과 국가, 군국모의 연기하는 신체정치 - ‘나가라’의 전시모성과 일상의 신체 변용"
REF050800695,1,학술지(정기간행물),"박종화와 김동리의 자리, “반탁운동의 후예들”과 한국의 우파 문단",공임순,사학연구,2016,,121,,41-79,한국사학회,,ART002098665,,,,ART002463326,,,,,,기존,"박종화와 김동리의 자리, “반탁운동의 후예들”과 한국의 우파 문단"
REF050800696,1,학술지(정기간행물),이광수 복권과 문학사 기술의 관련 양상,공임순,춘원연구학보,2016,,9,,191-222,춘원연구학회,,ART002176696,,,,ART002463326,,,,,,기존,이광수 복권과 문학사 기술의 관련 양상
REF050800697,1,학술지(정기간행물),최정희론,곽종원,문예,1949,,,,163-167,,,,,,,ART002463326,,,,,,기존,최정희론
REF050800698,1,학술지(정기간행물),여류문인,김기림,신가정,1934,,,,37-38,,,,,,,ART002463326,,,,,,기존,여류문인
REF050800699,1,학술지(정기간행물),여류작가의 회고와 전망,김동리,문화,1947,,,,46-50,,,,,,,ART002463326,,,,,,기존,여류작가의 회고와 전망
REF050800700,1,학술지(정기간행물),구각(舊殼)에서의 탈출,김팔봉,신가정,1935,,,,77-81,,,,,,,ART002463326,,,,,,기존,구각(舊殼)에서의 탈출
REF050800701,1,학술지(정기간행물),여성도 전사다,모윤숙,삼천리,1942,,,,112-115,,,,,,,ART002463326,,,,,,기존,여성도 전사다
REF050800702,1,학술지(정기간행물),"1931년의 총결산, 과거 1년간의 문예",아세아,동광,1931,,,,14-17,,,,,,,ART002463326,,,,,,기존,"1931년의 총결산, 과거 1년간의 문예"
REF050800703,1,학술지(정기간행물),함성,장덕조,백민,1947,,,,69-89,,,,,,,ART002463326,,,,,,기존,함성
REF050800704,1,학술지(정기간행물),감명의 소재-｢풍류 잡히는 마을｣을 읽고,조연현,문예,1949,,,,168-169,,,,,,,ART002463326,,,,,,기존,감명의 소재-｢풍류 잡히는 마을｣을 읽고
REF050800705,1,학술지(정기간행물),한국 전쟁과 신원 증명 장치의 기원 - 박완서 소설에 나타난 주권의 문제,차미령,구보학보,2018,,18,,449-480,구보학회,,ART002341689,,,,ART002463326,,,,,,기존,한국 전쟁과 신원 증명 장치의 기원 - 박완서 소설에 나타난 주권의 문제
REF050800706,1,학술지(정기간행물),기억의 탈역사화와 사이의 정치학 - 최정희의 녹색의 문 연작을 중심으로－,허윤,한국문화연구,2015,28,,,109-136,한국문화연구원,http://dx.doi.org/10.17792/kcs.2015.28..109,ART002003727,,,,ART002463326,,,,,,기존,기억의 탈역사화와 사이의 정치학 - 최정희의 녹색의 문 연작을 중심으로－
REF050800707,1,학술지(정기간행물),젠더: 역사 분석의 유용한 범주,조앤 스콧,국어문학,1996,31,,,291-326,국어문학회,,,,,,ART002463326,,,,,,기존,젠더: 역사 분석의 유용한 범주
REF050578715,3,단행본,박완서 소설 전집 4,박완서,,2010,,,,-,세계사,,,,,,ART002452741,,,,,,기존,박완서 소설 전집 4
REF050578716,3,단행본,친절한 복희씨,박완서,,2008,,,,-,문학과지성사,,,,,,ART002452741,,,,,,기존,친절한 복희씨
REF050578717,3,단행본,한국문학과 모성성,강유리,,1998,,,,-,태학사,,,,,,ART002452741,,,,,,기존,한국문학과 모성성
REF050578718,3,단행본,혐오미러링,김선희,,2018,,,,-,연암서가,,,,,,ART002452741,,,,,,기존,혐오미러링
REF050578719,3,단행본,박완서 소설의 젠더의식 연구,김윤정,,2013,,,,-,역락,,,,,,ART002452741,,,,,,기존,박완서 소설의 젠더의식 연구
REF050578720,1,학술지(정기간행물),혐오와 여성의 살: 정동과 감정,김종갑,안과밖:영미문학연구,2016,,40,,54-77,영미문학연구회,,ART002107547,,,,ART002452741,,,,,,기존,혐오와 여성의 살: 정동과 감정
REF050578721,1,학술지(정기간행물),컬러TV의 시대와 정동의 정치학-1980년대 박완서의 단편소설을 중심으로,신샛별,인문과학연구논총,2017,38,1,,41-67,인문과학연구소,,ART002199079,,,,ART002452741,,,,,,기존,컬러TV의 시대와 정동의 정치학-1980년대 박완서의 단편소설을 중심으로
REF050578722,1,학술지(정기간행물),박완서 노년소설의 젠더 윤리 양상 연구,양보경,아시아여성연구,2014,53,2,,139-166,아시아여성연구원,,ART001931158,,,,ART002452741,,,,,,기존,박완서 노년소설의 젠더 윤리 양상 연구
REF050578723,1,학술지(정기간행물),과학주의 시대 - 여성혐오라는 정동,이선옥,여성문학연구,2015,,36,,92-116,한국여성문학학회,,ART002067689,,,,ART002452741,,,,,,기존,과학주의 시대 - 여성혐오라는 정동
REF050578724,1,학술지(정기간행물),‘개발주의서사’의 ‘성-섹슈얼리티’에 대한 ‘혐오-연민’ : 이문구의 『장한몽』과 윤흥길의 『묵시의 바다』를 중심으로,이정숙,여성문학연구,2015,,36,,63-90,한국여성문학학회,,ART002067686,,,,ART002452741,,,,,,기존,‘개발주의서사’의 ‘성-섹슈얼리티’에 대한 ‘혐오-연민’ : 이문구의 『장한몽』과 윤흥길의 『묵시의 바다』를 중심으로
REF050578725,3,단행본,"여성혐오, 그 후:우리가 만난 비체들",이현재,,2016,,,,-,들녁,,,,,,ART002452741,,,,,,기존,"여성혐오, 그 후:우리가 만난 비체들"
REF050578726,1,학술지(정기간행물),생존과 수치 - 1970년대 박완서 소설과 생존주의의 이면 (1),차미령,한국현대문학연구,2015,,47,,445-480,한국현대문학회,,ART002072381,,,,ART002452741,,,,,,기존,생존과 수치 - 1970년대 박완서 소설과 생존주의의 이면 (1)
REF050578727,1,학술지(정기간행물),"‘전쟁 모성’이 생산한 여성 의식－박완서의 장편소설 『나목』(1970), 『그 산이 정말 거기 있었을까』(1995), 『그 남자네 집』(2004)을 중심으로－",한경희,현대소설연구,2017,,67,,447-488,한국현대소설학회,http://dx.doi.org/10.16894/JKFR.67.1.14,ART002264384,,,,ART002452741,,,,,,기존,"‘전쟁 모성’이 생산한 여성 의식－박완서의 장편소설 『나목』(1970), 『그 산이 정말 거기 있었을까』(1995), 『그 남자네 집』(2004)을 중심으로－"
REF050578728,3,단행본,감정적 자아,데버러 럽턴,,2016,,,,-,한울아카데미,,,,,,ART002452741,,,,,,기존,감정적 자아
REF050578729,3,단행본,정동이론,로렌 벌랜트,,2016,,,,-,갈무리,,,,,,ART002452741,,,,,,기존,정동이론
REF050578730,3,단행본,혐오와 수치심,마사 너스바움,,2015,,,,-,민음사,,,,,,ART002452741,,,,,,기존,혐오와 수치심
REF050578731,3,단행본,정동이론,메건 왓킨스,,2016,,,,-,갈무리,,,,,,ART002452741,,,,,,기존,정동이론
REF050578732,1,학술지(정기간행물),정동의 정치학,사카이 나오키,문화과학,2016,87,,,-,문화과학사,,,,,,ART002452741,,,,,,기존,정동의 정치학
REF050578733,3,단행본,인간다움의 조건,스튜어트 월턴,,2012,,,,-,사이언스 북스,,,,,,ART002452741,,,,,,기존,인간다움의 조건
REF050578734,3,단행본,정동이론,안나 깁스,,2016,,,,-,갈무리,,,,,,ART002452741,,,,,,기존,정동이론
REF050578735,3,단행본,여성 혐오를 혐오한다,우에노 지즈코,,2015,,,,-,은행나무,,,,,,ART002452741,,,,,,기존,여성 혐오를 혐오한다
REF050578736,3,단행본,수치심의 힘,제니퍼 자케,,2017,,,,-,책 읽는 수요일,,,,,,ART002452741,,,,,,기존,수치심의 힘
REF050578737,3,단행본,비물질노동과 다중,질 들뢰즈‧안또니오 네그리,,2014,,,,-,갈무리,,,,,,ART002452741,,,,,,기존,비물질노동과 다중
REF050034895,3,단행본,유년의 뜰,오정희,,1998,,,,-,문학과지성사,,,,,,ART002450789,,,,,,기존,유년의 뜰
REF050034896,3,단행본,유년의 뜰,김치수,,1981,,,,-,문학과지성사,,,,,,ART002450789,,,,,,기존,유년의 뜰
REF050034897,3,단행본,불의 강,김현,,1987,,,,-,문학과지성사,,,,,,ART002450789,,,,,,기존,불의 강
REF050034898,1,학술지(정기간행물),세계에의 비극적 비전-오정희의 소설들,김병익,월간조선,1982,,,,-,,,,,,,ART002450789,,,,,,기존,세계에의 비극적 비전-오정희의 소설들
REF050034899,3,단행본,불의 강,박혜경,,1997,,,,-,문학과지성사,,,,,,ART002450789,,,,,,기존,불의 강
REF050034900,1,학술지(정기간행물),여성성의 탐구와 그 소설화-오정희론,김경수,외국문학,1990,,봄,,-,,,,,,,ART002450789,,,,,,기존,여성성의 탐구와 그 소설화-오정희론
REF050034901,3,단행본,한국문학과 모성성,심진경,,1998,,,,-,태학사,,,,,,ART002450789,,,,,,기존,한국문학과 모성성
REF050034902,5,학위논문,1970년대 여성소설에 나타난 가족담론의 이중성 연구 : 박완서와 오정희 소설을 중심으로,임선숙,,2011,,,,,,,,박사,이화여자대학교 대학원,국어국문학,ART002450789,,,,,,기존,1970년대 여성소설에 나타난 가족담론의 이중성 연구 : 박완서와 오정희 소설을 중심으로
REF050034903,5,학위논문,오정희·박완서 소설의 근대성과 젠더(Gender)의식 비교 연구,이정희,,2001,,,,,,,,박사,경희대학교 대학원,현대문학,ART002450789,,,,,,기존,오정희·박완서 소설의 근대성과 젠더(Gender)의식 비교 연구
REF050034904,5,학위논문,전쟁 기억의 소설적 재현 양상 연구 : 유년기의 경험을 중심으로,정재림,,2006,,,,,,,,박사,고려대학교 대학원,국어국문학,ART002450789,,,,,,기존,전쟁 기억의 소설적 재현 양상 연구 : 유년기의 경험을 중심으로
REF050034905,1,학술지(정기간행물),오정희 소설의 우울증적 여성언어 - 「저녁의 게임」을 중심으로 -,김미현,우리말글,2010,49,,,253-274,우리말글학회,,ART001475367,,,,ART002450789,,,,,,기존,오정희 소설의 우울증적 여성언어 - 「저녁의 게임」을 중심으로 -
REF050034906,1,학술지(정기간행물),"오정희 소설의, 욕망하는 주체와 경계의 글쓰기－≪불의 강≫(1977)을 대상으로－",정연희,현대소설연구,2008,,38,,365-385,한국현대소설학회,,ART001271045,,,,ART002450789,,,,,,기존,"오정희 소설의, 욕망하는 주체와 경계의 글쓰기－≪불의 강≫(1977)을 대상으로－"
REF050034907,3,단행본,호모 사케르,"Agamben, G.",,2008,,,,-,새물결,,,,,,ART002450789,,,,,,기존,호모 사케르
REF050034908,3,단행본,의미를 체현하는 육체,"Bultler, J.",,2003,,,,-,인간사랑,,,,,,ART002450789,,,,,,기존,의미를 체현하는 육체
REF050034909,3,단행본,안티고네의 주장,"Bultler, J.",,2005,,,,-,동문선,,,,,,ART002450789,,,,,,기존,안티고네의 주장
REF050034910,3,단행본,젠더 트러블,"Bultler, J.",,2008,,,,-,문학동네,,,,,,ART002450789,,,,,,기존,젠더 트러블
REF050034911,3,단행본,혐오발언,"Bultler, J.",,2016,,,,-,알렙,,,,,,ART002450789,,,,,,기존,혐오발언
REF050034912,3,단행본,공포의 권력,"Kristeva, J.",,2001,,,,-,동문선,,,,,,ART002450789,,,,,,기존,공포의 권력
REF050034913,3,단행본,주디스 버틀러의 철학과 우울,"Salih, S.",,2015,,,,-,앨피,,,,,,ART002450789,,,,,,기존,주디스 버틀러의 철학과 우울
REF050737850,3,단행본,아흔 개의 봄,김기협,,2011,,,,-,서해문집,,,,,,ART002452130,,,,,,기존,아흔 개의 봄
REF050737851,3,단행본,당신-꽃잎보다 붉던,박범신,,2015,,,,-,문학동네,,,,,,ART002452130,,,,,,기존,당신-꽃잎보다 붉던
REF050737852,3,단행본,저녁의 해후,박완서,,2006,,,,-,문학동네,,,,,,ART002452130,,,,,,기존,저녁의 해후
REF050737853,3,단행본,그 여자네 집,박완서,,2006,,,,-,문학동네,,,,,,ART002452130,,,,,,기존,그 여자네 집
REF050737854,3,단행본,제34회 이상문학상 수상작품집,전성태,,2010,,,,-,문학사상사,,,,,,ART002452130,,,,,,기존,제34회 이상문학상 수상작품집
REF050737855,1,학술지(정기간행물),간호에서의 보살핌에 대한 철학적 탐구- 리쾨르(Ricoeur)의 이야기 윤리에 기초하여 -,공병혜,Journal of Korean Academy of Nursing,2005,35,8,,1333-1342,한국간호과학회,,ART001103674,,,,ART002452130,,,,,,기존,간호에서의 보살핌에 대한 철학적 탐구- 리쾨르(Ricoeur)의 이야기 윤리에 기초하여 -
REF050737856,1,학술지(정기간행물),리콰르의 이야기적 정체성과 생명윤리,공병혜,현상학과 현대철학,2005,,24,,61-90,한국현상학회,,ART000956736,,,,ART002452130,,,,,,기존,리콰르의 이야기적 정체성과 생명윤리
REF050737857,1,학술지(정기간행물),소설에서의 치매 서사의 수용,김미영,국어문학,2016,63,63,,231-255,국어문학회,,ART002171574,,,,ART002452130,,,,,,기존,소설에서의 치매 서사의 수용
REF050737858,1,학술지(정기간행물),현대소설에 나타난 ‘치매’의 의미,김은정,한민족어문학(구 영남어문학),2013,,63,,313-340,한민족어문학회,,ART001765033,,,,ART002452130,,,,,,기존,현대소설에 나타난 ‘치매’의 의미
REF050737859,1,학술지(정기간행물),모녀 서사를 통해 본 ‘치매’의 상징성 연구,김은정,한국문학논총,2012,,61,,303-327,한국문학회,http://dx.doi.org/10.16873/tkl.2012..61.303,ART001688447,,,,ART002452130,,,,,,기존,모녀 서사를 통해 본 ‘치매’의 상징성 연구
REF050737860,1,학술지(정기간행물),이야기의 윤리학을 위하여－폴 리쾨르의 해석학을 중심으로-,김한식,해석학연구,2012,,29,,199-246,한국해석학회,,ART001655960,,,,ART002452130,,,,,,기존,이야기의 윤리학을 위하여－폴 리쾨르의 해석학을 중심으로-
REF050737861,1,학술지(정기간행물),누스바움(Martha C. Nussbaum)의 문학텍스트를 활용한 도덕판단교육,박진환 ; 김순자,윤리교육연구,2008,,16,,299-318,한국윤리교육학회,,ART001272368,,,,ART002452130,,,,,,기존,누스바움(Martha C. Nussbaum)의 문학텍스트를 활용한 도덕판단교육
REF050737862,5,학위논문,타하르 벤 젤룬 『모래아이』의 정체성-폴 리쾨르의 이야기 정체성에 근거하여,배근혜,,2015,,,,,,,,석사,연세대학교,불문학과,ART002452130,,,,,,기존,타하르 벤 젤룬 『모래아이』의 정체성 - 폴 리쾨르의 이야기 정체성에 근거하여
REF050737863,1,학술지(정기간행물),고령화사회의 문학—‘치매’를 다룬 소설을 중심으로,엄미옥,대중서사연구,2018,24,1,,285-321,대중서사학회,http://dx.doi.org/10.18856/jpn.2018.24.1.009,ART002317882,,,,ART002452130,,,,,,기존,고령화사회의 문학—‘치매’를 다룬 소설을 중심으로
